index,timestamp,heart_wf,breath_wf,hr_fft,rr_fft,combined
316,27-11-2025 00:05,119.5312,64.4531,66.67,11.72,-0.058085056050374506
317,27-11-2025 00:05,119.5312,64.4531,66.67,14.06,-0.016537667349639573
318,27-11-2025 00:05,119.5312,64.4531,66.67,11.72,-0.058085056050374506
319,27-11-2025 00:05,119.5312,64.4531,66.67,14.06,-0.016537667349639573
320,27-11-2025 00:05,119.5312,66.7969,66.67,11.72,-0.04711949851976849
321,27-11-2025 00:05,119.5312,66.7969,66.67,14.06,-0.005572109819033666
322,27-11-2025 00:05,119.5312,66.7969,66.67,14.06,-0.005572109819033666
323,27-11-2025 00:05,212.1094,67.9688,63.16,14.06,0.5029618402870213
324,27-11-2025 00:05,108.9844,73.8281,63.16,11.72,-0.08520384466753816
325,27-11-2025 00:05,108.9844,73.8281,63.16,14.06,-0.04365645596680323
326,27-11-2025 00:05,108.9844,67.9688,63.16,11.72,-0.11261680278643926
327,27-11-2025 00:05,108.9844,67.9688,63.16,14.06,-0.07106941408570433
328,27-11-2025 00:05,108.9844,67.9688,63.16,11.72,-0.11261680278643926
329,27-11-2025 00:06,198.0469,46.875,63.16,7.03,0.20117698564877973
330,27-11-2025 00:06,198.0469,9.375,109.09,7.03,0.18632662331669625
331,27-11-2025 00:06,198.0469,9.375,109.09,7.03,0.18632662331669625
332,27-11-2025 00:06,198.0469,9.375,109.09,9.38,0.22805156496059675
333,27-11-2025 00:06,196.875,75.0,109.09,11.72,0.5701047929698586
334,27-11-2025 00:06,196.875,75.0,109.09,14.06,0.6116521816705935
335,27-11-2025 00:06,196.875,75.0,109.09,11.72,0.5701047929698586
336,27-11-2025 00:06,196.875,75.0,109.09,14.06,0.6116521816705935
337,27-11-2025 00:07,196.875,75.0,109.09,11.72,0.5701047929698586
338,27-11-2025 00:07,196.875,75.0,66.67,11.72,0.4217827362274671
339,27-11-2025 00:07,196.875,75.0,66.67,11.72,0.4217827362274671
340,27-11-2025 00:07,114.8438,75.0,66.67,14.06,0.006714632722626845
341,27-11-2025 00:07,114.8438,75.0,66.67,11.72,-0.034832755978107977
342,27-11-2025 00:07,114.8438,75.0,52.17,11.72,-0.0855321860291377
343,27-11-2025 00:07,114.8438,75.0,52.17,11.72,-0.0855321860291377
344,27-11-2025 00:07,118.3594,66.7969,52.17,14.06,-0.06279420482884102
345,27-11-2025 00:07,118.3594,66.7969,52.17,11.72,-0.10434159352957595
